id,name,acronym,parent_structure_id,depth,count,volume (mm^3),density (cells/mm^3)
-1,background,bkd,-2.0,-1.0,517835.0,699.556515625,740.2332598351318
0,left root,root-L,-1.0,0.0,1679909.0,250.9855625,6693.249537012712
1,left Basic cell groups and regions,grey-L,0.0,1.0,1537783.0,224.5929375,6846.978436265388
2,left Cerebrum,CH-L,1.0,2.0,1179473.0,137.89371875,8553.49330405958
3,left Cerebral cortex,CTX-L,2.0,3.0,1003279.0,110.753453125,9058.670151509103
4,left Cortical plate,CTXpl-L,3.0,4.0,970027.0,106.300359375,9125.340739234918
5,left Isocortex,Isocortex-L,4.0,5.0,556390.0,61.627640625,9028.254113857698
6,"left Frontal pole, cerebral cortex",FRP-L,5.0,6.0,2228.0,0.4861875,4582.594163774264
7,"left Frontal pole, layer 1",FRP1-L,6.0,7.0,682.0,0.12675,5380.670611439842
8,"left Frontal pole, layer 2/3",FRP2/3-L,6.0,7.0,464.0,0.11703125,3964.7530040053402
9,"left Frontal pole, layer 5",FRP5-L,6.0,7.0,876.0,0.185796875,4714.826339248171
10,"left Frontal pole, layer 6a",FRP6a-L,6.0,7.0,205.0,0.05609375,3654.5961002785516
11,"left Frontal pole, layer 6b",FRP6b-L,6.0,7.0,1.0,0.000515625,1939.3939393939393
12,left Somatomotor areas,MO-L,5.0,6.0,62967.0,12.231046875,5148.128418075415
18,left Primary motor area,MOp-L,12.0,7.0,28449.0,5.676734375,5011.508046824897
19,"left Primary motor area, Layer 1",MOp1-L,18.0,8.0,3324.0,0.664609375,5001.434113083344
20,"left Primary motor area, Layer 2/3",MOp2/3-L,18.0,8.0,6362.0,1.8444375,3449.290095218732
21,"left Primary motor area, Layer 5",MOp5-L,18.0,8.0,10661.0,1.636203125,6515.694681856814
22,"left Primary motor area, Layer 6a",MOp6a-L,18.0,8.0,7591.0,1.437953125,5279.031609601321
23,"left Primary motor area, Layer 6b",MOp6b-L,18.0,8.0,511.0,0.09353125,5463.414634146342
24,left Secondary motor area,MOs-L,12.0,7.0,34518.0,6.5543125,5266.456245410941
25,"left Secondary motor area, layer 1",MOs1-L,24.0,8.0,7208.0,1.1643125,6190.777819528691
26,"left Secondary motor area, layer 2/3",MOs2/3-L,24.0,8.0,6134.0,1.901640625,3225.6357585966066
27,"left Secondary motor area, layer 5",MOs5-L,24.0,8.0,14552.0,2.26159375,6434.400519545122
28,"left Secondary motor area, layer 6a",MOs6a-L,24.0,8.0,6348.0,1.189171875,5338.168631006346
29,"left Secondary motor area, layer 6b",MOs6b-L,24.0,8.0,276.0,0.03759375,7341.645885286783
30,left Somatosensory areas,SS-L,5.0,6.0,173830.0,16.666171875,10430.109643880052
37,left Primary somatosensory area,SSp-L,30.0,7.0,123107.0,12.1535,10129.34545604147
44,"left Primary somatosensory area, nose",SSp-n-L,37.0,8.0,12060.0,1.509703125,7988.325519297047
45,"left Primary somatosensory area, nose, layer 1",SSp-n1-L,44.0,9.0,648.0,0.2028125,3195.0693374422185
46,"left Primary somatosensory area, nose, layer 2/3",SSp-n2/3-L,44.0,9.0,1928.0,0.3201875,6021.471793870778
47,"left Primary somatosensory area, nose, layer 4",SSp-n4-L,44.0,9.0,2381.0,0.274109375,8686.31362936784
48,"left Primary somatosensory area, nose, layer 5",SSp-n5-L,44.0,9.0,2247.0,0.283515625,7925.489115458804
49,"left Primary somatosensory area, nose, layer 6a",SSp-n6a-L,44.0,9.0,4648.0,0.402328125,11552.759330459436
50,"left Primary somatosensory area, nose, layer 6b",SSp-n6b-L,44.0,9.0,208.0,0.02675,7775.7009345794395
51,"left Primary somatosensory area, barrel field",SSp-bfd-L,37.0,8.0,48383.0,3.145734375,15380.51031406617
52,"left Primary somatosensory area, barrel field, layer 1",SSp-bfd1-L,51.0,9.0,1835.0,0.419375,4375.558867362146
53,"left Primary somatosensory area, barrel field, layer 2/3",SSp-bfd2/3-L,51.0,9.0,7950.0,0.75821875,10485.10077072085
54,"left Primary somatosensory area, barrel field, layer 4",SSp-bfd4-L,51.0,9.0,14720.0,0.641265625,22954.60636924052
55,"left Primary somatosensory area, barrel field, layer 5",SSp-bfd5-L,51.0,9.0,8980.0,0.603984375,14867.934290518691
56,"left Primary somatosensory area, barrel field, layer 6a",SSp-bfd6a-L,51.0,9.0,13572.0,0.648828125,20917.712221553284
57,"left Primary somatosensory area, barrel field, layer 6b",SSp-bfd6b-L,51.0,9.0,1326.0,0.0740625,17903.79746835443
