id,name,acronym,parent_structure_id,depth,count,volume (mm^3),density (cells/mm^3)
-1,background,bkd,-2.0,-1.0,446381.0,699.556515625,638.0914050971177
0,left root,root-L,-1.0,0.0,418548.0,250.9855625,1667.6178335955083
1,left Basic cell groups and regions,grey-L,0.0,1.0,342065.0,224.5929375,1523.0443299224403
2,left Cerebrum,CH-L,1.0,2.0,167058.0,137.89371875,1211.4982576028322
3,left Cerebral cortex,CTX-L,2.0,3.0,140472.0,110.753453125,1268.3306572975082
4,left Cortical plate,CTXpl-L,3.0,4.0,134747.0,106.300359375,1267.6062507432139
5,left Isocortex,Isocortex-L,4.0,5.0,59880.0,61.627640625,971.6419352213356
6,"left Frontal pole, cerebral cortex",FRP-L,5.0,6.0,475.0,0.4861875,976.9893302481039
7,"left Frontal pole, layer 1",FRP1-L,6.0,7.0,268.0,0.12675,2114.3984220907296
8,"left Frontal pole, layer 2/3",FRP2/3-L,6.0,7.0,90.0,0.11703125,769.0253671562083
9,"left Frontal pole, layer 5",FRP5-L,6.0,7.0,91.0,0.185796875,489.7821882095703
10,"left Frontal pole, layer 6a",FRP6a-L,6.0,7.0,26.0,0.05609375,463.50974930362116
11,"left Frontal pole, layer 6b",FRP6b-L,6.0,7.0,0.0,0.000515625,0.0
12,left Somatomotor areas,MO-L,5.0,6.0,8342.0,12.231046875,682.0348319530088
18,left Primary motor area,MOp-L,12.0,7.0,5019.0,5.676734375,884.1350798627072
19,"left Primary motor area, Layer 1",MOp1-L,18.0,8.0,635.0,0.664609375,955.4484542141766
20,"left Primary motor area, Layer 2/3",MOp2/3-L,18.0,8.0,779.0,1.8444375,422.35098776727324
21,"left Primary motor area, Layer 5",MOp5-L,18.0,8.0,671.0,1.636203125,410.095781964724
22,"left Primary motor area, Layer 6a",MOp6a-L,18.0,8.0,2776.0,1.437953125,1930.5219007052126
23,"left Primary motor area, Layer 6b",MOp6b-L,18.0,8.0,158.0,0.09353125,1689.2749749415302
24,left Secondary motor area,MOs-L,12.0,7.0,3323.0,6.5543125,506.994440683138
25,"left Secondary motor area, layer 1",MOs1-L,24.0,8.0,1702.0,1.1643125,1461.8068602716194
26,"left Secondary motor area, layer 2/3",MOs2/3-L,24.0,8.0,889.0,1.901640625,467.491064459143
27,"left Secondary motor area, layer 5",MOs5-L,24.0,8.0,291.0,2.26159375,128.67032374846278
28,"left Secondary motor area, layer 6a",MOs6a-L,24.0,8.0,436.0,1.189171875,366.6417018145506
29,"left Secondary motor area, layer 6b",MOs6b-L,24.0,8.0,5.0,0.03759375,133.00083125519535
30,left Somatosensory areas,SS-L,5.0,6.0,17076.0,16.666171875,1024.5904175280205
37,left Primary somatosensory area,SSp-L,30.0,7.0,12416.0,12.1535,1021.5987164191386
44,"left Primary somatosensory area, nose",SSp-n-L,37.0,8.0,1728.0,1.509703125,1144.5958953022634
45,"left Primary somatosensory area, nose, layer 1",SSp-n1-L,44.0,9.0,1027.0,0.2028125,5063.790446841294
46,"left Primary somatosensory area, nose, layer 2/3",SSp-n2/3-L,44.0,9.0,49.0,0.3201875,153.03533086082373
47,"left Primary somatosensory area, nose, layer 4",SSp-n4-L,44.0,9.0,11.0,0.274109375,40.12996636835205
48,"left Primary somatosensory area, nose, layer 5",SSp-n5-L,44.0,9.0,41.0,0.283515625,144.61284100303115
49,"left Primary somatosensory area, nose, layer 6a",SSp-n6a-L,44.0,9.0,550.0,0.402328125,1367.0433803254496
50,"left Primary somatosensory area, nose, layer 6b",SSp-n6b-L,44.0,9.0,50.0,0.02675,1869.1588785046729
51,"left Primary somatosensory area, barrel field",SSp-bfd-L,37.0,8.0,1845.0,3.145734375,586.5085159963642
52,"left Primary somatosensory area, barrel field, layer 1",SSp-bfd1-L,51.0,9.0,1116.0,0.419375,2661.102831594635
53,"left Primary somatosensory area, barrel field, layer 2/3",SSp-bfd2/3-L,51.0,9.0,569.0,0.75821875,750.4430614515929
54,"left Primary somatosensory area, barrel field, layer 4",SSp-bfd4-L,51.0,9.0,26.0,0.641265625,40.54482103262591
55,"left Primary somatosensory area, barrel field, layer 5",SSp-bfd5-L,51.0,9.0,23.0,0.603984375,38.080455309791745
56,"left Primary somatosensory area, barrel field, layer 6a",SSp-bfd6a-L,51.0,9.0,96.0,0.648828125,147.95906080674294
57,"left Primary somatosensory area, barrel field, layer 6b",SSp-bfd6b-L,51.0,9.0,15.0,0.0740625,202.53164556962025
65,"left Primary somatosensory area, lower limb",SSp-ll-L,37.0,8.0,694.0,1.176484375,589.8930871903844
66,"left Primary somatosensory area, lower limb, layer 1",SSp-ll1-L,65.0,9.0,42.0,0.149265625,281.37757772427506
67,"left Primary somatosensory area, lower limb, layer 2/3",SSp-ll2/3-L,65.0,9.0,609.0,0.32325,1883.9907192575406
68,"left Primary somatosensory area, lower limb, layer 4",SSp-ll4-L,65.0,9.0,32.0,0.1366875,234.1106538637403
69,"left Primary somatosensory area, lower limb, layer 5",SSp-ll5-L,65.0,9.0,7.0,0.278,25.17985611510791
70,"left Primary somatosensory area, lower limb, layer 6a",SSp-ll6a-L,65.0,9.0,4.0,0.263890625,15.157795014506483
71,"left Primary somatosensory area, lower limb, layer 6b",SSp-ll6b-L,65.0,9.0,0.0,0.025390625,0.0
72,"left Primary somatosensory area, mouth",SSp-m-L,37.0,8.0,3706.0,3.105328125,1193.4326585857975
73,"left Primary somatosensory area, mouth, layer 1",SSp-m1-L,72.0,9.0,561.0,0.3904375,1436.849687850168
74,"left Primary somatosensory area, mouth, layer 2/3",SSp-m2/3-L,72.0,9.0,284.0,0.7490625,379.14059240717563
75,"left Primary somatosensory area, mouth, layer 4",SSp-m4-L,72.0,9.0,49.0,0.4736875,103.44372608523553
76,"left Primary somatosensory area, mouth, layer 5",SSp-m5-L,72.0,9.0,133.0,0.60871875,218.49170901997024
77,"left Primary somatosensory area, mouth, layer 6a",SSp-m6a-L,72.0,9.0,2462.0,0.82609375,2980.291280499338
78,"left Primary somatosensory area, mouth, layer 6b",SSp-m6b-L,72.0,9.0,217.0,0.057328125,3785.227582447533
79,"left Primary somatosensory area, upper limb",SSp-ul-L,37.0,8.0,2778.0,1.88471875,1473.9599741340717
80,"left Primary somatosensory area, upper limb, layer 1",SSp-ul1-L,79.0,9.0,341.0,0.230640625,1478.4906171668588
