id,name,acronym,parent_structure_id,depth,count,volume (mm^3),density (cells/mm^3)
-1,background,bkd,-2.0,-1.0,474892.0,699.556515625,678.8472259110052
0,left root,root-L,-1.0,0.0,434128.0,250.9855625,1729.6931173082914
1,left Basic cell groups and regions,grey-L,0.0,1.0,341232.0,224.5929375,1519.335397623534
2,left Cerebrum,CH-L,1.0,2.0,163167.0,137.89371875,1183.2808736982445
3,left Cerebral cortex,CTX-L,2.0,3.0,138185.0,110.753453125,1247.6811882699483
4,left Cortical plate,CTXpl-L,3.0,4.0,131683.0,106.300359375,1238.782265405676
5,left Isocortex,Isocortex-L,4.0,5.0,53353.0,61.627640625,865.7316661633921
6,"left Frontal pole, cerebral cortex",FRP-L,5.0,6.0,439.0,0.4861875,902.9438231135107
7,"left Frontal pole, layer 1",FRP1-L,6.0,7.0,251.0,0.12675,1980.2761341222879
8,"left Frontal pole, layer 2/3",FRP2/3-L,6.0,7.0,103.0,0.11703125,880.1068090787717
9,"left Frontal pole, layer 5",FRP5-L,6.0,7.0,79.0,0.185796875,425.19552602808847
10,"left Frontal pole, layer 6a",FRP6a-L,6.0,7.0,6.0,0.05609375,106.96378830083566
11,"left Frontal pole, layer 6b",FRP6b-L,6.0,7.0,0.0,0.000515625,0.0
12,left Somatomotor areas,MO-L,5.0,6.0,17122.0,12.231046875,1399.880171745315
18,left Primary motor area,MOp-L,12.0,7.0,8150.0,5.676734375,1435.6845787768607
19,"left Primary motor area, Layer 1",MOp1-L,18.0,8.0,1498.0,0.664609375,2253.955566004467
20,"left Primary motor area, Layer 2/3",MOp2/3-L,18.0,8.0,4753.0,1.8444375,2576.9374131679715
21,"left Primary motor area, Layer 5",MOp5-L,18.0,8.0,1268.0,1.636203125,774.9649054117288
22,"left Primary motor area, Layer 6a",MOp6a-L,18.0,8.0,512.0,1.437953125,356.0616762107597
23,"left Primary motor area, Layer 6b",MOp6b-L,18.0,8.0,119.0,0.09353125,1272.302038088874
24,left Secondary motor area,MOs-L,12.0,7.0,8972.0,6.5543125,1368.869732714148
25,"left Secondary motor area, layer 1",MOs1-L,24.0,8.0,2709.0,1.1643125,2326.6949379998923
26,"left Secondary motor area, layer 2/3",MOs2/3-L,24.0,8.0,4330.0,1.901640625,2276.9812250934638
27,"left Secondary motor area, layer 5",MOs5-L,24.0,8.0,1534.0,2.26159375,678.2827375606252
28,"left Secondary motor area, layer 6a",MOs6a-L,24.0,8.0,358.0,1.189171875,301.0498377284612
29,"left Secondary motor area, layer 6b",MOs6b-L,24.0,8.0,41.0,0.03759375,1090.6068162926017
