id,name,acronym,parent_structure_id,depth,count,volume (mm^3),density (cells/mm^3)
-1,background,bkd,-2.0,-1.0,324489.0,699.556515625,463.84958577663167
0,left root,root-L,-1.0,0.0,459648.0,250.9855625,1831.3722726581136
1,left Basic cell groups and regions,grey-L,0.0,1.0,407505.0,224.5929375,1814.415914124637
2,left Cerebrum,CH-L,1.0,2.0,264734.0,137.89371875,1919.8408919550586
3,left Cerebral cortex,CTX-L,2.0,3.0,226951.0,110.753453125,2049.155070080349
4,left Cortical plate,CTXpl-L,3.0,4.0,216607.0,106.300359375,2037.688313318555
5,left Isocortex,Isocortex-L,4.0,5.0,123150.0,61.627640625,1998.2916553524963
6,"left Frontal pole, cerebral cortex",FRP-L,5.0,6.0,583.0,0.4861875,1199.1258516518833
7,"left Frontal pole, layer 1",FRP1-L,6.0,7.0,193.0,0.12675,1522.6824457593689
8,"left Frontal pole, layer 2/3",FRP2/3-L,6.0,7.0,136.0,0.11703125,1162.0827770360481
9,"left Frontal pole, layer 5",FRP5-L,6.0,7.0,207.0,0.185796875,1114.119922630561
10,"left Frontal pole, layer 6a",FRP6a-L,6.0,7.0,47.0,0.05609375,837.883008356546
11,"left Frontal pole, layer 6b",FRP6b-L,6.0,7.0,0.0,0.000515625,0.0
12,left Somatomotor areas,MO-L,5.0,6.0,12145.0,12.231046875,992.9648806124782
18,left Primary motor area,MOp-L,12.0,7.0,4119.0,5.676734375,725.5932245376551
19,"left Primary motor area, Layer 1",MOp1-L,18.0,8.0,1868.0,0.664609375,2810.6735629481605
20,"left Primary motor area, Layer 2/3",MOp2/3-L,18.0,8.0,578.0,1.8444375,313.3746738504287
21,"left Primary motor area, Layer 5",MOp5-L,18.0,8.0,568.0,1.636203125,347.1451626765473
22,"left Primary motor area, Layer 6a",MOp6a-L,18.0,8.0,1003.0,1.437953125,697.5192602331874
23,"left Primary motor area, Layer 6b",MOp6b-L,18.0,8.0,102.0,0.09353125,1090.5446040761778
24,left Secondary motor area,MOs-L,12.0,7.0,8026.0,6.5543125,1224.5372798443773
25,"left Secondary motor area, layer 1",MOs1-L,24.0,8.0,2668.0,1.1643125,2291.4810242095655
26,"left Secondary motor area, layer 2/3",MOs2/3-L,24.0,8.0,3592.0,1.901640625,1888.8952795694508
27,"left Secondary motor area, layer 5",MOs5-L,24.0,8.0,783.0,2.26159375,346.21602575617305
28,"left Secondary motor area, layer 6a",MOs6a-L,24.0,8.0,937.0,1.189171875,787.9432903675089
29,"left Secondary motor area, layer 6b",MOs6b-L,24.0,8.0,46.0,0.03759375,1223.6076475477971
30,left Somatosensory areas,SS-L,5.0,6.0,22682.0,16.666171875,1360.9604035119792
37,left Primary somatosensory area,SSp-L,30.0,7.0,15549.0,12.1535,1279.3845394330851
44,"left Primary somatosensory area, nose",SSp-n-L,37.0,8.0,2837.0,1.509703125,1879.177404497987
45,"left Primary somatosensory area, nose, layer 1",SSp-n1-L,44.0,9.0,763.0,0.2028125,3762.095531587057
46,"left Primary somatosensory area, nose, layer 2/3",SSp-n2/3-L,44.0,9.0,1010.0,0.3201875,3154.4017177435094
47,"left Primary somatosensory area, nose, layer 4",SSp-n4-L,44.0,9.0,679.0,0.274109375,2477.1133785555494
48,"left Primary somatosensory area, nose, layer 5",SSp-n5-L,44.0,9.0,153.0,0.283515625,539.6527969137503
49,"left Primary somatosensory area, nose, layer 6a",SSp-n6a-L,44.0,9.0,225.0,0.402328125,559.2450192240476
50,"left Primary somatosensory area, nose, layer 6b",SSp-n6b-L,44.0,9.0,7.0,0.02675,261.68224299065423
51,"left Primary somatosensory area, barrel field",SSp-bfd-L,37.0,8.0,3874.0,3.145734375,1231.5089381950756
52,"left Primary somatosensory area, barrel field, layer 1",SSp-bfd1-L,51.0,9.0,1832.0,0.419375,4368.405365126677
